89 3 0.000000 8.128106 5.084297 12.518600
90 3 0.000000 4.263706 6.910718 1.235137
91 3 0.000000 0.399096 15.154954 13.160818
92 3 0.000000 10.956707 6.438138 2.728169
93 3 0.000000 11.249869 10.393474 4.406994
94 3 0.000000 15.032424 11.616696 8.727184
95 3 0.000000 9.630307 6.605755 3.900024
96 3 0.000000 5.604070 11.930756 0.226596
97 3 0.000000 1.827329 0.724219 0.641193
98 3 0.000000 13.467498 11.077671 7.464909
99 3 0.000000 2.726713 6.830117 6.273652
100 3 0.000000 9.695315 9.998266 0.713220
101 3 0.000000 5.897519 9.852900 7.920864
102 3 0.000000 13.483702 10.369800 2.565073
103 3 0.000000 1.110962 10.113593 0.417367
104 3 0.000000 9.221853 14.802025 9.059678
105 3 0.000000 8.589634 14.821461 6.078406
106 3 0.000000 15.132003 14.252916 3.082336
107 3 0.000000 10.968719 9.901434 13.814024
108 3 0.000000 15.593502 6.495832 5.856673
109 3 0.000000 12.223053 5.365263 14.652893
110 3 0.000000 13.513974 6.753644 11.820948
111 3 0.000000 11.878753 1.623477 14.208872
112 3 0.000000 7.954178 13.010903 5.038534
113 3 0.000000 14.098204 6.127194 0.170617
114 3 0.000000 14.253410 1.437124 5.026948
115 3 0.000000 14.956806 14.965389 9.027621
116 3 0.000000 5.174159 10.587444 11.844617
117 3 0.000000 1.842984 2.251115 11.988446
118 3 0.000000 11.118357 1.280672 1.335598
119 3 0.000000 11.860417 5.923447 1.314550
120 3 0.000000 12.234608 8.790946 6.678518
121 3 0.000000 0.178740 7.378115 0.886381
122 3 0.000000 11.744969 9.183962 15.147462
123 3 0.000000 3.520065 15.163992 0.191348
124 3 0.000000 15.268782 0.679466 14.029248
125 3 0.000000 9.908610 10.953157 7.155831
126 3 0.000000 14.015404 7.173395 9.762735
127 3 0.000000 4.366806 2.961588 7.299994
128 3 0.000000 15.339877 15.525895 10.991145
129 3 0.000000 12.949187 14.952680 11.424987
130 3 0.000000 9.656983 6.584391 14.683925
131 3 0.000000 13.634426 0.711877 0.415095
132 3 0.000000 5.926655 12.760524 15.542668
133 3 0.000000 2.368010 9.353387 5.996357
134 3 0.000000 15.269342 13.257461 13.197791
135 3 0.000000 0.887518 13.613306 12.797484
136 3 0.000000 15.019605 9.542995 3.599519
137 3 0.000000 1.787735 10.572563 8.191193
138 3 0.000000 12.158592 8.188923 13.415876
139 3 0.000000 8.688658 8.830835 13.801139
140 3 0.000000 6.352022 2.109799 0.453125
141 3 0.000000 3.352690 2.146893 0.228976
142 3 0.000000 5.519293 9.287062 6.175090
143 3 0.000000 6.887159 14.234152 5.482579
144 3 0.000000 9.793498 13.576174 14.948283
145 3 0.000000 4.065536 7.228165 15.428632
146 3 0.000000 3.780607 1.194315 2.028951
147 3 0.000000 2.015823 2.391401 2.185553
148 3 0.000000 10.089278 2.863334 5.441833
149 3 0.000000 2.659541 4.385842 2.786672
150 3 0.000000 1.396442 1.899168 7.254031
151 3 0.000000 10.868871 0.618890 12.585101
152 3 0.000000 9.885023 1.287131 13.752730
153 3 0.000000 12.692010 11.779837 2.904911
154 3 0.000000 11.767419 0.577503 3.974110
155 3 0.000000 8.377052 1.687207 7.043604
156 3 0.000000 8.384983 3.817208 4.238691
157 3 0.000000 5.939577 0.315980 5.070486
158 3 0.000000 14.019552 9.344914 10.691094
159 3 0.000000 12.423906 7.846965 1.368384
160 3 0.000000 8.455657 9.238628 11.735438
161 3 0.000000 6.795607 2.008494 4.467478
162 3 0.000000 5.606023 15.530689 9.536700
163 3 0.000000 3.872107 2.529604 2.937121
164 3 0.000000 1.263118 8.257372 6.460869
165 3 0.000000 15.465566 1.763826 6.263432
166 3 0.000000 5.095675 6.697637 7.991300
167 3 0.000000 4.543905 9.150421 2.430129
168 3 0.000000 15.584923 5.074810 12.749837
169 3 0.000000 9.377128 7.424014 6.483603
170 3 0.000000 5.492226 14.633558 13.076424
171 3 0.000000 15.192399 1.956809 11.506031
172 3 0.000000 14.772274 2.853148 1.046849
173 3 0.000000 2.200434 12.519877 3.174215
174 3 0.000000 6.913292 5.934228 7.283958
175 3 0.000000 4.744586 11.769599 7.914317
176 3 0.000000 12.414869 2.387814 4.907434
177 3 0.000000 3.911959 11.711931 0.527900
178 3 0.000000 8.971761 12.003371 13.802903
179 3 0.000000 5.385386 12.929037 1.741673
180 3 0.000000 13.325681 2.007051 6.254486
181 3 0.000000 11.370407 11.335520 10.093574
182 3 0.000000 10.924816 8.544100 3.964067
183 3 0.000000 10.967359 14.522889 11.134043
184 3 0.000000 2.401419 9.072496 9.551502
185 3 0.000000 14.571206 7.097555 1.782704
186 3 0.000000 14.496795 13.694760 8.168057
187 3 0.000000 7.122746 2.217509 2.776857
188 3 0.000000 7.845793 6.595135 14.402400
189 3 0.000000 5.705160 9.140190 9.953724
190 3 0.000000 1.343658 15.693771 7.906046
191 3 0.000000 9.373134 1.055984 11.806612
192 3 0.000000 3.304539 14.138050 3.229509
193 3 0.000000 3.001993 0.575401 7.431740
194 3 0.000000 6.309205 8.810406 2.443944
195 3 0.000000 2.864091 13.567073 14.894676
196 3 0.000000 6.434694 0.399657 2.458307
197 3 0.000000 11.271536 10.373426 0.426572
198 3 0.000000 3.494503 3.637806 10.577593
199 3 0.000000 0.310303 1.638979 12.593062
200 3 0.000000 1.565504 3.828255 11.370633
201 3 0.000000 13.471212 13.070134 6.252852
202 3 0.000000 5.977490 9.293001 4.220120
203 3 0.000000 9.825963 6.445359 8.690867
204 3 0.000000 6.865931 4.635768 14.931481
205 3 0.000000 7.673619 14.082917 12.592105
206 3 0.000000 8.526936 9.972834 4.059920
207 3 0.000000 0.289524 14.393787 1.853753
208 3 0.000000 10.469659 2.760866 14.395568
209 3 0.000000 6.128673 4.544899 5.599348
210 3 0.000000 7.494452 10.448161 14.748491
211 3 0.000000 11.532867 3.383802 0.490915
212 3 0.000000 11.463860 7.800509 10.837505
213 3 0.000000 14.441249 2.153933 14.959567
214 3 0.000000 13.742768 11.527401 12.697675
215 3 0.000000 15.548837 14.862307 0.620695
216 3 0.000000 11.107855 14.566165 2.842794
217 3 0.000000 13.049599 0.582610 9.387064
218 3 0.000000 10.961660 5.350644 11.409988
219 3 0.000000 1.028904 4.963609 8.493200
220 3 0.000000 0.384141 13.697948 0.334844
221 3 0.000000 13.770410 8.327046 14.783723
222 3 0.000000 12.575228 15.710456 5.521249
223 3 0.000000 12.077829 6.327590 7.554672
224 3 0.000000 3.647203 14.841407 10.227374
225 3 0.000000 7.795081 7.565864 9.326263
226 1 0.000000 12.982935 5.475553 10.673994
227 1 0.000000 8.906307 4.203821 13.832254
228 1 0.000000 12.553861 10.365994 13.390690
229 1 0.000000 13.725415 0.460439 13.000816
230 1 0.000000 2.530840 12.877238 13.100271
231 1 0.000000 4.090082 9.981139 8.500979
232 1 0.000000 12.277090 1.684194 11.980846
233 1 0.000000 14.754769 10.829371 1.067957
234 1 0.000000 9.165097 5.445230 9.775060
235 1 0.000000 0.720116 13.720586 15.325617
236 1 0.000000 2.575926 12.512670 10.920625
237 1 0.000000 10.303956 4.301919 14.969425
238 1 0.000000 0.490143 10.259177 5.801703
239 1 0.000000 12.136607 13.299405 11.980785
240 1 0.000000 9.858573 2.066185 0.512059
241 1 0.000000 4.234758 12.555956 4.886022
242 1 0.000000 6.179018 7.555667 9.446111
243 1 0.000000 12.277178 0.623718 7.564611
244 1 0.000000 1.651914 3.810510 15.533009
245 1 0.000000 11.058891 8.810538 0.153822
246 1 0.000000 3.596558 15.685264 15.346148
247 1 0.000000 1.136618 0.482562 4.056696
248 1 0.000000 5.841256 15.548547 0.631438
249 1 0.000000 14.179731 6.639144 4.358094
250 1 0.000000 9.325359 14.363317 3.316450
251 1 0.000000 2.071267 11.269218 14.310880
252 1 0.000000 3.892154 13.708198 7.010431
253 1 0.000000 4.063789 10.338992 5.119460
254 1 0.000000 7.143999 3.716138 1.157058
255 1 0.000000 9.715701 11.126779 2.629737
256 1 0.000000 2.638826 0.577318 11.593162
257 1 0.000000 10.450261 7.472104 13.289758
258 1 0.000000 0.898717 8.362191 14.744964
259 1 0.000000 14.701975 4.977239 7.985387
260 1 0.000000 13.679153 8.983097 0.478383
261 1 0.000000 14.655906 10.855205 10.650336
262 1 0.000000 6.117062 7.063774 3.739652
263 1 0.000000 5.372257 5.985412 6.278659
264 1 0.000000 15.042790 0.287035 3.082129
265 1 0.000000 0.119062 10.193181 14.137676
266 1 0.000000 8.267636 11.162501 1.682561
267 1 0.000000 7.612449 12.688724 8.662205
268 1 0.000000 6.365182 6.741138 11.297127
269 1 0.000000 5.242442 10.539719 15.650715
270 1 0.000000 3.163295 8.435524 1.521975
271 1 0.000000 8.718497 4.809863 6.249672
272 1 0.000000 6.344109 2.731793 10.940601
273 1 0.000000 12.040385 2.752481 7.911887
274 1 0.000000 1.073235 0.406356 2.127920
275 1 0.000000 7.238629 0.915671 15.662160
276 4 0.000000 0.909638 10.941925 15.486037
277 4 0.000000 2.057771 13.957792 7.080950
278 4 0.000000 2.158515 8.427376 3.387919
279 4 0.000000 12.618582 15.106595 7.680276
280 4 0.000000 7.233061 12.358499 14.044071
281 4 0.000000 15.039814 12.388204 4.965444
282 4 0.000000 7.265030 10.031450 10.380195
283 4 0.000000 15.427653 9.475409 9.169068
284 4 0.000000 14.466641 3.971025 11.886609
285 4 0.000000 8.580347 15.501635 14.757281
286 4 0.000000 2.520004 7.266290 0.146907
287 4 0.000000 3.883460 11.436672 15.614043
288 4 0.000000 1.561359 6.320717 12.595501
289 4 0.000000 5.146878 2.343941 4.811121
290 4 0.000000 10.951102 0.050665 9.754182
291 4 0.000000 9.260056 7.571946 10.112117
292 4 0.000000 12.672925 4.247782 12.988736
293 4 0.000000 7.844029 1.213127 0.921766
294 4 0.000000 1.394835 3.473089 9.417848
295 4 0.000000 5.266204 0.412414 0.380850
296 4 0.000000 13.093389 4.298948 8.156103
297 4 0.000000 4.702830 14.809094 4.082103
298 4 0.000000 0.529178 0.986348 14.270026
299 4 0.000000 7.303662 14.313835 8.480771
300 4 0.000000 9.990218 12.561546 6.233755
301 4 0.000000 15.483558 2.215219 3.180328
302 4 0.000000 2.394575 6.932002 9.686624
303 4 0.000000 12.935013 7.230202 5.632811
304 4 0.000000 10.251003 9.775266 5.547431
305 4 0.000000 6.652171 0.661594 11.648295
306 4 0.000000 13.055445 13.837747 9.001400
307 4 0.000000 9.938662 9.315076 11.061549
308 4 0.000000 0.718647 2.204396 4.357882
309 4 0.000000 0.120655 3.448796 0.578104
310 4 0.000000 9.005750 8.070917 4.620388
311 4 0.000000 15.035498 12.928107 0.024639
312 4 0.000000 10.018854 0.805023 4.055505
313 4 0.000000 5.809994 1.905294 6.595486
314 4 0.000000 1.897949 14.207304 1.046024
315 4 0.000000 2.626877 6.777814 2.244857
316 4 0.000000 5.739791 3.430278 15.554630
317 4 0.000000 7.644629 0.433510 7.957369
318 4 0.000000 0.487336 6.108067 2.519269
319 4 0.000000 0.367632 11.905055 7.218518
320 4 0.000000 11.994604 13.124134 6.933859
321 4 0.000000 4.759626 4.082704 3.063959
322 4 0.000000 13.808019 14.862035 2.342492
323 4 0.000000 4.499085 3.199337 11.992973
324 4 0.000000 6.085299 8.048999 7.750670
325 4 0.000000 6.416590 13.027613 12.035945
